BCGY	YSEO	158	134	0.8481012658227848
BCGY	YSNG	157	134	0.8535031847133758
BCGY	ZKES	149	132	0.8859060402684564
BCGY	CCHN	184	176	0.9565217391304348
BCGY	CCNG	97	90	0.9278350515463918
BCGY	CDNG	189	179	0.9470899470899471
BCGY	CKEY	91	84	0.9230769230769231
BCGY	CKIM	95	88	0.9263157894736842
BCGY	DCGY	14	2	0.14285714285714285
BCGY	DDNG	189	179	0.9470899470899471
BCGY	DDON	38	30	0.7894736842105263
BCGY	DKIM	93	86	0.9247311827956989
BCGY	EKIM	95	88	0.9263157894736842
BCGY	GCGY	14	2	0.14285714285714285
BCGY	GCHN	184	176	0.9565217391304348
BCGY	GKES	97	90	0.9278350515463918
BCGY	GKIM	95	88	0.9263157894736842
BCGY	HDSK	92	85	0.9239130434782609
BCGY	HKES	96	89	0.9270833333333334
BCGY	IKES	96	89	0.9270833333333334
BCGY	JDNG	189	179	0.9470899470899471
BCGY	JKES	95	88	0.9263157894736842
BCGY	JKIM	93	86	0.9247311827956989
BCGY	ZSUN	95	88	0.9263157894736842
BCGY	KCHN	13	13	1.0
BCGY	KKEY	91	84	0.9230769230769231
BCGY	KKIM	95	88	0.9263157894736842
BCGY	NKES	96	89	0.9270833333333334
BCGY	RDNG	189	179	0.9470899470899471
BCGY	SCYD	92	85	0.9239130434782609
BCGY	SDNG	189	179	0.9470899470899471
BCGY	YCGY	80	73	0.9125
BCGY	YDON	36	29	0.8055555555555556
BCGY	YKEY	91	84	0.9230769230769231
BCGY	YKIM	93	86	0.9247311827956989
BCGY	YSEO	95	88	0.9263157894736842
BCGY	YSNG	95	88	0.9263157894736842
BCGY	ZKES	94	87	0.925531914893617
BCGY	CCHN	190	136	0.7157894736842105
BCGY	CCNG	216	151	0.6990740740740741
BCGY	CDNG	244	169	0.6926229508196722
BCGY	CKEY	195	152	0.7794871794871795
BCGY	CKIM	197	155	0.7868020304568528
BCGY	DCGY	107	2	0.018691588785046728
BCGY	DDNG	244	169	0.6926229508196722
BCGY	DDON	170	105	0.6176470588235294
BCGY	DKIM	197	155	0.7868020304568528
BCGY	EKIM	197	155	0.7868020304568528
BCGY	GCGY	107	2	0.018691588785046728
BCGY	GCHN	192	137	0.7135416666666666
BCGY	GKES	199	155	0.7788944723618091
BCGY	GKIM	197	155	0.7868020304568528
BCGY	HDSK	197	155	0.7868020304568528
BCGY	HKES	199	155	0.7788944723618091
BCGY	IKES	199	155	0.7788944723618091
BCGY	JDNG	244	169	0.6926229508196722
BCGY	JKES	197	153	0.7766497461928934
BCGY	JKIM	195	152	0.7794871794871795
BCGY	ZSUN	195	152	0.7794871794871795
BCGY	KCHN	107	107	1.0
BCGY	KKEY	195	153	0.7846153846153846
BCGY	KKIM	194	152	0.7835051546391752
BCGY	NKES	199	155	0.7788944723618091
BCGY	RDNG	244	169	0.6926229508196722
BCGY	SCYD	197	154	0.7817258883248731
BCGY	SDNG	244	169	0.6926229508196722
BCGY	YCGY	119	31	0.2605042016806723
BCGY	YDON	168	104	0.6190476190476191
BCGY	YKEY	195	152	0.7794871794871795
BCGY	YKIM	197	155	0.7868020304568528
BCGY	YSEO	197	154	0.7817258883248731
BCGY	YSNG	192	146	0.7604166666666666
BCGY	ZKES	193	150	0.7772020725388601
BCGY	CCHN	298	248	0.8322147651006712
BCGY	CCNG	282	225	0.7978723404255319
BCGY	CDNG	423	362	0.8557919621749409
BCGY	CKEY	280	229	0.8178571428571428
BCGY	CKIM	288	231	0.8020833333333334
BCGY	DCGY	102	2	0.0196078431372549
BCGY	DDNG	423	362	0.8557919621749409
BCGY	DDON	216	139	0.6435185185185185
BCGY	DKIM	288	231	0.8020833333333334
BCGY	EKIM	288	231	0.8020833333333334
BCGY	GCGY	102	2	0.0196078431372549
BCGY	GCHN	300	249	0.83
BCGY	GKES	296	238	0.8040540540540541
BCGY	GKIM	288	231	0.8020833333333334
BCGY	HDSK	286	228	0.7972027972027972
BCGY	HKES	296	238	0.8040540540540541
BCGY	IKES	296	238	0.8040540540540541
BCGY	JDNG	423	362	0.8557919621749409
BCGY	JKES	293	235	0.8020477815699659
BCGY	JKIM	288	231	0.8020833333333334
BCGY	ZSUN	288	231	0.8020833333333334
BCGY	KCHN	301	250	0.8305647840531561
BCGY	KKEY	280	229	0.8178571428571428
BCGY	KKIM	288	231	0.8020833333333334
BCGY	NKES	296	238	0.8040540540540541
BCGY	RDNG	423	362	0.8557919621749409
BCGY	SCYD	286	228	0.7972027972027972
BCGY	SDNG	423	362	0.8557919621749409
BCGY	YCGY	103	36	0.34951456310679613
BCGY	YDON	216	139	0.6435185185185185
BCGY	YKEY	284	233	0.8204225352112676
BCGY	YKIM	288	231	0.8020833333333334
BCGY	YSEO	287	230	0.8013937282229965
BCGY	YSNG	295	237	0.8033898305084746
BCGY	ZKES	292	228	0.7808219178082192
BCGY	CCHN	176	117	0.6647727272727273
BCGY	CCNG	167	101	0.6047904191616766
BCGY	CDNG	307	257	0.8371335504885994
BCGY	CKEY	172	95	0.5523255813953488
BCGY	CKIM	152	102	0.6710526315789473
BCGY	DCGY	113	0	1
BCGY	DDNG	307	257	0.8371335504885994
BCGY	DDON	156	98	0.6282051282051282
BCGY	DKIM	152	102	0.6710526315789473
BCGY	EKIM	153	103	0.673202614379085
BCGY	GCGY	113	5	0.04424778761061947
BCGY	GCHN	176	118	0.6704545454545454
BCGY	GKES	187	103	0.5508021390374331
BCGY	GKIM	153	103	0.673202614379085
BCGY	HDSK	187	103	0.5508021390374331
BCGY	HKES	153	103	0.673202614379085
BCGY	IKES	153	103	0.673202614379085
BCGY	JDNG	307	257	0.8371335504885994
BCGY	JKES	152	102	0.6710526315789473
BCGY	JKIM	153	102	0.6666666666666666
BCGY	ZSUN	149	102	0.6845637583892618
BCGY	KCHN	177	119	0.672316384180791
BCGY	KKEY	172	95	0.5523255813953488
BCGY	KKIM	153	103	0.673202614379085
BCGY	NKES	153	103	0.673202614379085
BCGY	RDNG	307	257	0.8371335504885994
BCGY	SCYD	186	104	0.5591397849462365
BCGY	SDNG	307	257	0.8371335504885994
